id,contract_id,amount,due_date,paid_date,status,payment_method,notes,external_id,created_at,updated_at,payment_type
1719558c-536e-4401-a9cc-5ffdb9a6a567,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2023-11-01,2023-11-01,paid,DD,3,,2025-09-18T16:06:51.352559+00:00,2025-09-18T16:06:51.352559+00:00,normalPayment
797f8a33-8912-47b4-ad06-4ecd95ad37d8,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2023-12-01,2023-12-01,paid,DD,4,,2025-09-18T16:06:51.352571+00:00,2025-09-18T16:06:51.352571+00:00,normalPayment
e8c8b81c-80a4-44b5-a529-0e8fbac7ba37,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2024-01-01,2024-01-01,paid,DD,5,,2025-09-18T16:06:51.352581+00:00,2025-09-18T16:06:51.352581+00:00,normalPayment
7b77da9c-c25d-4ac8-b1e2-4a8a0c2d5525,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2024-02-01,2024-02-01,paid,DD,6,,2025-09-18T16:06:51.352592+00:00,2025-09-18T16:06:51.352592+00:00,normalPayment
f703aade-818c-4967-b675-928bf2b85542,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2024-03-01,2024-03-01,paid,DD,7,,2025-09-18T16:06:51.352603+00:00,2025-09-18T16:06:51.352603+00:00,normalPayment
35f8732b-29b5-49f1-83cf-ec46040a51d5,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2024-04-01,2024-04-01,paid,DD,8,,2025-09-18T16:06:51.352613+00:00,2025-09-18T16:06:51.352613+00:00,normalPayment
8c6b2d8c-9c13-4df1-abdc-93579fdeda00,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2024-05-01,2024-05-01,paid,DD,9,,2025-09-18T16:06:51.352624+00:00,2025-09-18T16:06:51.352624+00:00,normalPayment
b36a8395-64cc-491f-85b5-806985f2688b,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2024-06-01,2024-06-01,paid,DD,10,,2025-09-18T16:06:51.352635+00:00,2025-09-18T16:06:51.352635+00:00,normalPayment
dc377f28-43e1-4808-a28d-0bcb550a6038,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2024-07-01,2024-07-01,paid,DD,11,,2025-09-18T16:06:51.352646+00:00,2025-09-18T16:06:51.352646+00:00,normalPayment
5e4ca3af-176a-4202-8334-6b607e20f0b6,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2024-08-01,2024-08-01,paid,DD,12,,2025-09-18T16:06:51.352656+00:00,2025-09-18T16:06:51.352656+00:00,normalPayment
7ff4d92e-3802-4aa8-bcaf-af128d82e372,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2024-09-01,2024-09-01,paid,DD,13,,2025-09-18T16:06:51.352667+00:00,2025-09-18T16:06:51.352667+00:00,normalPayment
f77c79f4-3ac1-4ade-83a9-37771f5aa970,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2024-10-01,2024-10-01,paid,DD,14,,2025-09-18T16:06:51.352678+00:00,2025-09-18T16:06:51.352678+00:00,normalPayment
50a5a9fd-2f8d-4968-add7-26f0065b8ebb,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2024-11-01,2024-11-01,paid,DD,15,,2025-09-18T16:06:51.352688+00:00,2025-09-18T16:06:51.352688+00:00,normalPayment
f1791099-b591-46e4-b3f8-8e84b96d72d7,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2024-12-01,2024-12-01,paid,DD,16,,2025-09-18T16:06:51.352699+00:00,2025-09-18T16:06:51.352699+00:00,normalPayment
361d38dc-b138-489e-b625-f721be58128d,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2025-01-01,2025-01-01,paid,DD,17,,2025-09-18T16:06:51.352709+00:00,2025-09-18T16:06:51.352709+00:00,normalPayment
abcd0d59-7943-4cd5-8512-66b707673540,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2025-02-01,2025-02-01,paid,DD,18,,2025-09-18T16:06:51.352720+00:00,2025-09-18T16:06:51.352720+00:00,normalPayment
441826de-a7f8-4242-8fd1-aad0af7a97d1,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2025-03-01,2025-03-01,paid,DD,19,,2025-09-18T16:06:51.352731+00:00,2025-09-18T16:06:51.352731+00:00,normalPayment
38988bca-2efe-4014-b723-520f583f92af,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2025-04-01,2025-04-01,paid,DD,20,,2025-09-18T16:06:51.352742+00:00,2025-09-18T16:06:51.352742+00:00,normalPayment
cad41bfb-40b1-4fa8-8c17-3d6ba695c74c,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2025-05-01,2025-05-01,paid,DD,21,,2025-09-18T16:06:51.352755+00:00,2025-09-18T16:06:51.352755+00:00,normalPayment
062a3cc3-5d3c-4d34-9abc-d3f4cc3d2de5,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2025-06-01,2025-06-01,paid,DD,22,,2025-09-18T16:06:51.352766+00:00,2025-09-18T16:06:51.352766+00:00,normalPayment
5183a6ce-82cd-4c16-be65-53d4ce90da3c,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2025-07-01,2025-07-01,paid,DD,23,,2025-09-18T16:06:51.352776+00:00,2025-09-18T16:06:51.352776+00:00,normalPayment
83df3582-e266-4324-a150-2a313abf4b60,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2025-08-01,2025-08-01,paid,DD,24,,2025-09-18T16:06:51.352787+00:00,2025-09-18T16:06:51.352787+00:00,normalPayment
44e1e6e7-4735-4110-9b57-8080f546fe1a,f9c533e1-88a2-48be-b53e-f1b0ad677f9f,194.7,2025-09-01,,pending,DD,25,,2025-09-18T16:06:51.352798+00:00,2025-09-18T16:06:51.352798+00:00,normalPayment
8a79946f-7a09-480f-8bb8-857d72ddb108,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2024-01-01,2024-01-01,paid,TRF,1,,2025-09-18T16:06:51.353057+00:00,2025-09-18T16:06:51.353057+00:00,normalPayment
8ac67c63-6039-4a62-8d54-7ae63d0f3414,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2024-02-01,2024-02-01,paid,TRF,2,,2025-09-18T16:06:51.353070+00:00,2025-09-18T16:06:51.353070+00:00,normalPayment
aa13c78f-35d5-4653-bdc6-81b41216bcbd,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2024-03-01,2024-03-01,paid,TRF,3,,2025-09-18T16:06:51.353082+00:00,2025-09-18T16:06:51.353082+00:00,normalPayment
49c3e103-f296-4740-8c97-cd9aaf3b47ec,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2024-04-01,2024-04-01,paid,TRF,4,,2025-09-18T16:06:51.353094+00:00,2025-09-18T16:06:51.353094+00:00,normalPayment
023ae8aa-94e0-49a9-af69-1c845050ea3a,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2024-05-01,2024-05-01,paid,TRF,5,,2025-09-18T16:06:51.353106+00:00,2025-09-18T16:06:51.353106+00:00,normalPayment
82caa639-9f1a-4898-881a-388e26021a3a,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2024-06-01,2024-06-01,paid,TRF,6,,2025-09-18T16:06:51.353117+00:00,2025-09-18T16:06:51.353117+00:00,normalPayment
6d912c3e-f6e8-494a-b9e6-aec92e76e61c,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2024-07-01,2024-07-01,paid,TRF,7,,2025-09-18T16:06:51.353128+00:00,2025-09-18T16:06:51.353128+00:00,normalPayment
5787ea98-4621-429c-b418-ee4922de07e3,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2024-08-01,2024-08-01,paid,TRF,8,,2025-09-18T16:06:51.353139+00:00,2025-09-18T16:06:51.353139+00:00,normalPayment
62dbc440-b30d-4c68-bb87-13a4dd2d20e1,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2024-09-01,2024-09-01,paid,TRF,9,,2025-09-18T16:06:51.353150+00:00,2025-09-18T16:06:51.353150+00:00,normalPayment
b9109264-bcf6-440c-a10d-2ec0deb74ecc,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2024-10-01,2024-10-01,paid,TRF,10,,2025-09-18T16:06:51.353161+00:00,2025-09-18T16:06:51.353161+00:00,normalPayment
50c6eb9b-55a4-43bc-b42d-13fa670aa306,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2024-11-01,2024-11-01,paid,TRF,11,,2025-09-18T16:06:51.353171+00:00,2025-09-18T16:06:51.353171+00:00,normalPayment
bc7b1ed4-07e8-42b8-b06c-6d434a09ea01,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2024-12-01,2024-12-01,paid,TRF,12,,2025-09-18T16:06:51.353182+00:00,2025-09-18T16:06:51.353182+00:00,normalPayment
18aab794-f907-4ea7-b736-cd867f4deb43,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2025-01-01,2025-01-01,paid,TRF,13,,2025-09-18T16:06:51.353193+00:00,2025-09-18T16:06:51.353193+00:00,normalPayment
ebc0feb6-7891-474e-aa72-1da139a0f463,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2025-02-01,2025-02-01,paid,TRF,14,,2025-09-18T16:06:51.353203+00:00,2025-09-18T16:06:51.353203+00:00,normalPayment
a634c368-b6e2-4ee2-ba70-4ab10775a7c6,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2025-03-01,2025-03-01,paid,TRF,15,,2025-09-18T16:06:51.353214+00:00,2025-09-18T16:06:51.353214+00:00,normalPayment
19ee2c23-61fb-4d24-96bc-64b1af9bb49d,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2025-04-01,2025-04-01,paid,TRF,16,,2025-09-18T16:06:51.353225+00:00,2025-09-18T16:06:51.353225+00:00,normalPayment
2e49eb59-0a7f-44a4-b6b4-b05720ba73a8,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2025-05-01,2025-05-01,paid,TRF,17,,2025-09-18T16:06:51.353236+00:00,2025-09-18T16:06:51.353236+00:00,normalPayment
3c4e3108-e094-4778-84db-c97be43e401e,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,383.33,2025-06-01,,pending,TRF,18,,2025-09-18T16:06:51.353247+00:00,2025-09-18T16:06:51.353247+00:00,normalPayment
84d3f868-1955-42c6-a8f7-1de66ed5f9f3,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2025-07-01,2025-07-01,paid,TRF,19,,2025-09-18T16:06:51.353257+00:00,2025-09-18T16:06:51.353257+00:00,normalPayment
b1856c6b-1000-4db6-9675-99137ba0b4df,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2025-08-01,,pending,TRF,20,,2025-09-18T16:06:51.353268+00:00,2025-09-18T16:06:51.353268+00:00,normalPayment
0719d963-5386-4619-9a3e-fddadc865451,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2025-09-01,,pending,TRF,21,,2025-09-18T16:06:51.353279+00:00,2025-09-18T16:06:51.353279+00:00,normalPayment
f540e923-9956-4480-a1f8-10c957c0cff6,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2025-10-01,,pending,TRF,22,,2025-09-18T16:06:51.353289+00:00,2025-09-18T16:06:51.353289+00:00,normalPayment
6d8b08e5-f4f7-408e-8852-c9322290b06f,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2025-11-01,,pending,TRF,23,,2025-09-18T16:06:51.353300+00:00,2025-09-18T16:06:51.353300+00:00,normalPayment
a8c33369-6a73-4822-a1dc-db4a0984aee2,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2025-12-01,,pending,TRF,24,,2025-09-18T16:06:51.353311+00:00,2025-09-18T16:06:51.353311+00:00,normalPayment
09c297f6-3df1-42b1-8359-4e03bbd57999,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2026-01-01,,pending,TRF,25,,2025-09-18T16:06:51.353321+00:00,2025-09-18T16:06:51.353321+00:00,normalPayment
2d5a0cb3-8058-4363-867d-c725299e46fc,c14cec7f-99f0-4542-a77e-5fc8881d4bfd,287.5,2026-02-01,,pending,TRF,26,,2025-09-18T16:06:51.353334+00:00,2025-09-18T16:06:51.353334+00:00,normalPayment
c5a11215-5a85-4bc6-9f2b-4d29922b9205,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2024-04-01,2024-04-01,paid,TRF - OP,1,,2025-09-18T16:06:51.353592+00:00,2025-09-18T16:06:51.353592+00:00,normalPayment
cf3790a5-cf7e-4f66-9cba-dc6043a958d8,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2024-05-01,2024-05-01,paid,TRF - OP,2,,2025-09-18T16:06:51.353605+00:00,2025-09-18T16:06:51.353605+00:00,normalPayment
d56bcb96-ac59-49e1-b771-214e9b873155,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2024-06-01,2024-06-01,paid,TRF - OP,3,,2025-09-18T16:06:51.353616+00:00,2025-09-18T16:06:51.353616+00:00,normalPayment
3536bb5c-3272-404f-8b48-dd6a68100d01,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2024-07-01,2024-07-01,paid,TRF - OP,4,,2025-09-18T16:06:51.353628+00:00,2025-09-18T16:06:51.353628+00:00,normalPayment
c0cc046f-3709-4001-8f1b-410a6cd10682,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2024-08-01,2024-08-01,paid,TRF - OP,5,,2025-09-18T16:06:51.353639+00:00,2025-09-18T16:06:51.353639+00:00,normalPayment
ac888223-1386-4bed-968b-1dc432e52274,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2024-09-01,2024-09-01,paid,TRF - OP,6,,2025-09-18T16:06:51.353651+00:00,2025-09-18T16:06:51.353651+00:00,normalPayment
b0a90088-91a3-45dc-9e15-526f79568d5e,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2024-10-01,2024-10-01,paid,TRF - OP,7,,2025-09-18T16:06:51.353662+00:00,2025-09-18T16:06:51.353662+00:00,normalPayment
82d43c3d-e582-4f1f-8c18-dc8b2a9917a2,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2024-11-01,2024-11-01,paid,TRF - OP,8,,2025-09-18T16:06:51.353673+00:00,2025-09-18T16:06:51.353673+00:00,normalPayment
78dfc6fb-3af4-4736-a457-acc00b1ef1bc,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2024-12-01,2024-12-01,paid,TRF - OP,9,,2025-09-18T16:06:51.353684+00:00,2025-09-18T16:06:51.353684+00:00,normalPayment
165d4439-f17c-4069-8410-5c1b95b63336,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2025-01-01,2025-01-01,paid,TRF - OP,10,,2025-09-18T16:06:51.353695+00:00,2025-09-18T16:06:51.353695+00:00,normalPayment
f1139523-4d07-4387-8792-bb50a8291cbf,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2025-02-01,2025-02-01,paid,TRF - OP,11,,2025-09-18T16:06:51.353705+00:00,2025-09-18T16:06:51.353705+00:00,normalPayment
b1ba3705-307f-4d7e-8fe4-5a0639e354fb,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2025-03-01,2025-03-01,paid,TRF - OP,12,,2025-09-18T16:06:51.353716+00:00,2025-09-18T16:06:51.353716+00:00,normalPayment
34d5c350-776d-4157-ad3a-b9302fd00cb2,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2025-04-01,2025-04-01,paid,TRF - OP,13,,2025-09-18T16:06:51.353727+00:00,2025-09-18T16:06:51.353727+00:00,normalPayment
cee97dbf-71a9-4e95-80c8-6553d302c10f,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2025-05-01,2025-05-01,paid,TRF - OP,14,,2025-09-18T16:06:51.353738+00:00,2025-09-18T16:06:51.353738+00:00,normalPayment
731582e1-9cd7-416e-9ba1-c170cf7698d3,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2025-06-01,2025-06-01,paid,TRF - OP,15,,2025-09-18T16:06:51.353748+00:00,2025-09-18T16:06:51.353748+00:00,normalPayment
625a8f7e-49ff-4ee6-909a-30d435363267,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2025-07-01,2025-07-01,paid,TRF - OP,16,,2025-09-18T16:06:51.353759+00:00,2025-09-18T16:06:51.353759+00:00,normalPayment
5c5f8b23-95b2-43e4-bdb2-bd62ba748484,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2025-08-01,2025-08-01,paid,TRF - OP,17,,2025-09-18T16:06:51.353770+00:00,2025-09-18T16:06:51.353770+00:00,normalPayment
33d7a458-f138-4f7e-b517-556bf32112aa,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2025-09-01,2025-09-01,paid,TRF - OP,18,,2025-09-18T16:06:51.353780+00:00,2025-09-18T16:06:51.353780+00:00,normalPayment
bfa4b45f-6fe9-47f9-af22-f5d988533bf4,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2025-10-01,,pending,TRF - OP,19,,2025-09-18T16:06:51.353791+00:00,2025-09-18T16:06:51.353791+00:00,normalPayment
f49fe716-cf83-4f41-90c2-82bfa843a2d6,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2025-11-01,,pending,TRF - OP,20,,2025-09-18T16:06:51.353802+00:00,2025-09-18T16:06:51.353802+00:00,normalPayment
43249c86-a2f6-43ee-8c23-249bfd615bb3,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2025-12-01,,pending,TRF - OP,21,,2025-09-18T16:06:51.353813+00:00,2025-09-18T16:06:51.353813+00:00,normalPayment
fa20ca6e-e514-45ca-bc11-f245d62fbba9,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2026-01-01,,pending,TRF - OP,22,,2025-09-18T16:06:51.353823+00:00,2025-09-18T16:06:51.353823+00:00,normalPayment
51de1f6f-1b73-4878-8616-ccc66f6df915,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2026-02-01,,pending,TRF - OP,23,,2025-09-18T16:06:51.353834+00:00,2025-09-18T16:06:51.353834+00:00,normalPayment
1616e9fc-3b39-4517-a0a1-ba4d732f96fd,ac63b5fb-a492-4653-908f-286fd857217d,291.67,2026-03-01,,pending,TRF - OP,24,,2025-09-18T16:06:51.353844+00:00,2025-09-18T16:06:51.353844+00:00,normalPayment
02a92422-48ab-4258-8ce4-67b50ae22a17,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2024-09-01,2024-09-01,paid,TRF - OP,1,,2025-09-18T16:06:51.354111+00:00,2025-09-18T16:06:51.354111+00:00,normalPayment
66330fbc-d3e5-4ee6-9f27-e964bb242bc0,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2024-10-01,2024-10-01,paid,TRF - OP,2,,2025-09-18T16:06:51.354124+00:00,2025-09-18T16:06:51.354124+00:00,normalPayment
4d608565-130a-48c9-8ab5-ad926f1b63fe,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2024-11-01,2024-11-01,paid,TRF - OP,3,,2025-09-18T16:06:51.354136+00:00,2025-09-18T16:06:51.354136+00:00,normalPayment
8f81a280-6dc6-4a4e-bf67-53ec523bb161,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2024-12-01,2024-12-01,paid,TRF - OP,4,,2025-09-18T16:06:51.354147+00:00,2025-09-18T16:06:51.354147+00:00,normalPayment
1b00898d-3df8-494d-be0d-20aa5c61fe88,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2025-01-01,2025-01-01,paid,TRF - OP,5,,2025-09-18T16:06:51.354158+00:00,2025-09-18T16:06:51.354158+00:00,normalPayment
fb0b8946-50d3-4a82-92db-1eac64c2733f,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2025-02-01,2025-02-01,paid,TRF - OP,6,,2025-09-18T16:06:51.354169+00:00,2025-09-18T16:06:51.354169+00:00,normalPayment
87b5451c-4b18-4349-bcda-6bdd56648939,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2025-03-01,2025-03-01,paid,TRF - OP,7,,2025-09-18T16:06:51.354180+00:00,2025-09-18T16:06:51.354180+00:00,normalPayment
51a8ddb4-4133-4989-84ef-38fd521f505a,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2025-04-01,2025-04-01,paid,TRF - OP,8,,2025-09-18T16:06:51.354191+00:00,2025-09-18T16:06:51.354191+00:00,normalPayment
09c7c17f-718e-4467-b6e7-1130f0fea09c,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2025-05-01,2025-05-01,paid,TRF - OP,9,,2025-09-18T16:06:51.354202+00:00,2025-09-18T16:06:51.354202+00:00,normalPayment
2ed39b97-eb18-4bcd-a4e3-7fc30a7e3529,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2025-06-01,2025-06-01,paid,TRF - OP,10,,2025-09-18T16:06:51.354213+00:00,2025-09-18T16:06:51.354213+00:00,normalPayment
f2022988-c452-4a0a-9d95-ddf553970a83,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2025-07-01,2025-07-01,paid,TRF - OP,11,,2025-09-18T16:06:51.354225+00:00,2025-09-18T16:06:51.354225+00:00,normalPayment
70e13cb6-1272-4669-a670-f99180ee3703,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2025-08-01,2025-08-01,paid,TRF - OP,12,,2025-09-18T16:06:51.354236+00:00,2025-09-18T16:06:51.354236+00:00,normalPayment
8f422955-06c1-4448-b888-5f978fcbc4bb,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2025-09-01,2025-09-01,paid,TRF - OP,13,,2025-09-18T16:06:51.354246+00:00,2025-09-18T16:06:51.354246+00:00,normalPayment
adee51af-cf55-40a5-848e-9ff47356421c,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2025-10-01,,pending,TRF - OP,14,,2025-09-18T16:06:51.354257+00:00,2025-09-18T16:06:51.354257+00:00,normalPayment
4f725ff8-7459-4d03-a78e-bf437c0c24aa,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2025-11-01,,pending,TRF - OP,15,,2025-09-18T16:06:51.354268+00:00,2025-09-18T16:06:51.354268+00:00,normalPayment
c4e76004-3134-4ac5-9c1a-cd442fa68f7b,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2025-12-01,,pending,TRF - OP,16,,2025-09-18T16:06:51.354279+00:00,2025-09-18T16:06:51.354279+00:00,normalPayment
32f4a35b-54ba-49ab-a034-e094bb653945,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2026-01-01,,pending,TRF - OP,17,,2025-09-18T16:06:51.354289+00:00,2025-09-18T16:06:51.354289+00:00,normalPayment
6a4ab6fa-2f63-46b1-b34f-2e2a775ae626,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2026-02-01,,pending,TRF - OP,18,,2025-09-18T16:06:51.354301+00:00,2025-09-18T16:06:51.354301+00:00,normalPayment
c30f47ec-161f-4b4b-bb4a-247aee058ac5,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2026-03-01,,pending,TRF - OP,19,,2025-09-18T16:06:51.354312+00:00,2025-09-18T16:06:51.354312+00:00,normalPayment
920a1107-70ef-46ff-ac3f-824f4fb2682e,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2026-04-01,,pending,TRF - OP,20,,2025-09-18T16:06:51.354323+00:00,2025-09-18T16:06:51.354323+00:00,normalPayment
4ddd097b-fa1d-4a17-b7b9-b74056004570,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2026-05-01,,pending,TRF - OP,21,,2025-09-18T16:06:51.354333+00:00,2025-09-18T16:06:51.354333+00:00,normalPayment
d053027d-8f03-4ed2-9e03-d02de8fcb319,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2026-06-01,,pending,TRF - OP,22,,2025-09-18T16:06:51.354344+00:00,2025-09-18T16:06:51.354344+00:00,normalPayment
6544310e-000a-430f-b7f5-672e731638a2,ac63b5fb-a492-4653-908f-286fd857217d,191.67,2026-07-01,,pending,TRF - OP,23,,2025-09-18T16:06:51.354354+00:00,2025-09-18T16:06:51.354354+00:00,normalPayment
7c838b31-7ccf-4e9d-bac5-040793850005,ac63b5fb-a492-4653-908f-286fd857217d,191.59,2026-08-01,,pending,TRF - OP,24,,2025-09-18T16:06:51.354365+00:00,2025-09-18T16:06:51.354365+00:00,normalPayment
4d2ef6ac-7209-461a-a7fe-78996e4f8fc4,28c2bb23-bfa2-4f86-84cb-cbb806bc2ef5,241.75,2024-12-10,2024-12-10,paid,DD,,,2025-09-18T16:06:51.354573+00:00,2025-09-18T16:06:51.354573+00:00,downPayment
927a3a90-f7ec-45a5-ae95-534c00991c5f,28c2bb23-bfa2-4f86-84cb-cbb806bc2ef5,241.75,2024-12-10,2024-12-10,paid,DD,,,2025-09-18T16:06:51.354583+00:00,2025-09-18T16:06:51.354583+00:00,downPayment
0195411a-3e4f-48c9-9d6a-3f5e8b718e87,28c2bb23-bfa2-4f86-84cb-cbb806bc2ef5,202.56,2024-12-01,2024-12-01,paid,DD,1,,2025-09-18T16:06:51.354642+00:00,2025-09-18T16:06:51.354642+00:00,normalPayment
83920aa6-ea39-4d98-aee3-43d7e86906f9,28c2bb23-bfa2-4f86-84cb-cbb806bc2ef5,202.56,2025-01-01,2025-01-01,paid,DD,2,,2025-09-18T16:06:51.354663+00:00,2025-09-18T16:06:51.354663+00:00,normalPayment
163a32b6-350b-4dcb-9ccc-44c544a7e2eb,28c2bb23-bfa2-4f86-84cb-cbb806bc2ef5,202.56,2025-02-01,2025-02-01,paid,DD,3,,2025-09-18T16:06:51.354674+00:00,2025-09-18T16:06:51.354674+00:00,normalPayment
112e9c77-4d41-4d46-9dca-3cd605f3d440,28c2bb23-bfa2-4f86-84cb-cbb806bc2ef5,202.56,2025-03-01,2025-03-01,paid,DD,4,,2025-09-18T16:06:51.354685+00:00,2025-09-18T16:06:51.354685+00:00,normalPayment
b6436478-8b13-4dfd-b2b6-89ec800d2bcc,28c2bb23-bfa2-4f86-84cb-cbb806bc2ef5,202.56,2025-04-01,2025-04-01,paid,DD,5,,2025-09-18T16:06:51.354696+00:00,2025-09-18T16:06:51.354696+00:00,normalPayment
07a7b422-31cd-461e-a34e-c16078a4fa25,28c2bb23-bfa2-4f86-84cb-cbb806bc2ef5,202.56,2025-05-01,2025-05-01,paid,DD,6,,2025-09-18T16:06:51.354707+00:00,2025-09-18T16:06:51.354707+00:00,normalPayment
ba71d2e0-d217-48f9-b945-82b083a12797,28c2bb23-bfa2-4f86-84cb-cbb806bc2ef5,202.56,2025-06-01,2025-06-01,paid,DD,7,,2025-09-18T16:06:51.354718+00:00,2025-09-18T16:06:51.354718+00:00,normalPayment
d31e9825-d19d-422c-8fdc-9bfed2277ff9,28c2bb23-bfa2-4f86-84cb-cbb806bc2ef5,202.56,2025-07-01,2025-07-01,paid,DD,8,,2025-09-18T16:06:51.354729+00:00,2025-09-18T16:06:51.354729+00:00,normalPayment
43921086-ef2b-463d-8184-680939fa6630,28c2bb23-bfa2-4f86-84cb-cbb806bc2ef5,202.56,2025-08-01,2025-08-01,paid,DD,9,,2025-09-18T16:06:51.354739+00:00,2025-09-18T16:06:51.354739+00:00,normalPayment
51f7f101-fbc1-4b5f-999f-416da916587b,28c2bb23-bfa2-4f86-84cb-cbb806bc2ef5,202.56,2025-09-01,2025-09-01,paid,DD,10,,2025-09-18T16:06:51.354750+00:00,2025-09-18T16:06:51.354750+00:00,normalPayment
