id,contract_id,amount,due_date,paid_date,status,payment_method,notes,external_id,created_at,updated_at,payment_type
3374e739-e00c-425c-8892-d9ef762c288f,a90fcb23-fa55-494e-aca4-cfedf3c7b22b,291.67,2026-03-01,,pending,,15,ANA PATRÍCIA SIMÕES RAMOS_Ativo_installment_15,2025-09-18T16:23:49.894319,2025-09-18T16:23:49.894320,normalPayment
8e3b61ba-dc41-4745-b9ba-64633ffacb91,a90fcb23-fa55-494e-aca4-cfedf3c7b22b,291.67,2026-04-01,,pending,,16,ANA PATRÍCIA SIMÕES RAMOS_Ativo_installment_16,2025-09-18T16:23:49.894329,2025-09-18T16:23:49.894329,normalPayment
941a22dc-0751-45aa-a6ec-dba21c6e3ce2,a90fcb23-fa55-494e-aca4-cfedf3c7b22b,291.67,2026-05-01,,pending,,17,ANA PATRÍCIA SIMÕES RAMOS_Ativo_installment_17,2025-09-18T16:23:49.894338,2025-09-18T16:23:49.894339,normalPayment
dea30020-16bb-49e7-b277-2764693256f1,a90fcb23-fa55-494e-aca4-cfedf3c7b22b,291.67,2026-06-01,,pending,,18,ANA PATRÍCIA SIMÕES RAMOS_Ativo_installment_18,2025-09-18T16:23:49.894348,2025-09-18T16:23:49.894349,normalPayment
0b01a383-65ee-4462-a76b-600f87f792c6,a90fcb23-fa55-494e-aca4-cfedf3c7b22b,291.67,2026-07-01,,pending,,19,ANA PATRÍCIA SIMÕES RAMOS_Ativo_installment_19,2025-09-18T16:23:49.894359,2025-09-18T16:23:49.894359,normalPayment
528c319f-5dc6-4bba-a1be-adb894b40a1b,a90fcb23-fa55-494e-aca4-cfedf3c7b22b,291.67,2026-08-01,,pending,,20,ANA PATRÍCIA SIMÕES RAMOS_Ativo_installment_20,2025-09-18T16:23:49.894370,2025-09-18T16:23:49.894371,normalPayment
c412b8b9-3cec-4a16-99ba-52bf0c76b154,a90fcb23-fa55-494e-aca4-cfedf3c7b22b,291.67,2026-09-01,,pending,,21,ANA PATRÍCIA SIMÕES RAMOS_Ativo_installment_21,2025-09-18T16:23:49.894381,2025-09-18T16:23:49.894382,normalPayment
ad61531b-8d6a-4371-9b11-fd350e3de19c,a90fcb23-fa55-494e-aca4-cfedf3c7b22b,291.67,2026-10-01,,pending,,22,ANA PATRÍCIA SIMÕES RAMOS_Ativo_installment_22,2025-09-18T16:23:49.894392,2025-09-18T16:23:49.894392,normalPayment
9063156a-2178-47ab-b5d5-fc1764df9d02,a90fcb23-fa55-494e-aca4-cfedf3c7b22b,291.67,2026-11-01,,pending,,23,ANA PATRÍCIA SIMÕES RAMOS_Ativo_installment_23,2025-09-18T16:23:49.894403,2025-09-18T16:23:49.894403,normalPayment
381a9142-9cc3-44e4-9f15-08768361d488,a90fcb23-fa55-494e-aca4-cfedf3c7b22b,291.67,2026-12-01,,pending,,24,ANA PATRÍCIA SIMÕES RAMOS_Ativo_installment_24,2025-09-18T16:23:49.894413,2025-09-18T16:23:49.894414,normalPayment
79567a39-a110-4945-aa25-6d6f232ce1ba,d6118044-d807-4782-9363-3c46278716e1,2660.0,2025-03-10,2025-03-10,paid,,,ANDRÉ FILIPE CORREIA REIS_Liquidado_comp1,2025-09-18T16:23:49.894514,2025-09-18T16:23:49.894515,downPayment
d961e97d-491c-47de-8ff0-2664d5e0a69b,d6118044-d807-4782-9363-3c46278716e1,950.0,2025-03-01,2025-03-01,paid,,1,ANDRÉ FILIPE CORREIA REIS_Liquidado_installment_1,2025-09-18T16:23:49.894558,2025-09-18T16:23:49.894559,normalPayment
e4d1fd5d-b8c2-406e-bb68-aa610d663de5,d6118044-d807-4782-9363-3c46278716e1,950.0,2025-04-01,2025-04-01,paid,,2,ANDRÉ FILIPE CORREIA REIS_Liquidado_installment_2,2025-09-18T16:23:49.894569,2025-09-18T16:23:49.894570,normalPayment
29c98d23-6b68-493f-b9c8-e793f4f51080,d6118044-d807-4782-9363-3c46278716e1,950.0,2025-05-01,2025-05-01,paid,,3,ANDRÉ FILIPE CORREIA REIS_Liquidado_installment_3,2025-09-18T16:23:49.894579,2025-09-18T16:23:49.894580,normalPayment
61b4f895-7e47-4d02-b01a-f1fe90b5d33b,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2025-02-01,2025-02-01,paid,,1,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_1,2025-09-18T16:23:49.894725,2025-09-18T16:23:49.894726,normalPayment
f6ccd583-8f7b-4e46-b4c8-046d79fcb34d,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2025-03-01,2025-03-01,paid,,2,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_2,2025-09-18T16:23:49.894735,2025-09-18T16:23:49.894735,normalPayment
2fc4af1e-7b72-45aa-8a4c-fb62e4b4c668,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2025-04-01,2025-04-01,paid,,3,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_3,2025-09-18T16:23:49.894744,2025-09-18T16:23:49.894745,normalPayment
2f8c1761-621a-4d72-b4cc-1bbeaf31c526,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2025-05-01,2025-05-01,paid,,4,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_4,2025-09-18T16:23:49.894754,2025-09-18T16:23:49.894755,normalPayment
93cd46dd-c0b0-4f6c-a388-37154438a65f,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2025-06-01,2025-06-01,paid,,5,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_5,2025-09-18T16:23:49.894767,2025-09-18T16:23:49.894768,normalPayment
de67cae5-1176-4909-bc76-2dc9cd844d4e,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2025-07-01,2025-07-01,paid,,6,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_6,2025-09-18T16:23:49.894778,2025-09-18T16:23:49.894778,normalPayment
458c7ce4-125f-4b98-bd8c-6824c9db4774,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2025-08-01,2025-08-01,paid,,7,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_7,2025-09-18T16:23:49.894788,2025-09-18T16:23:49.894789,normalPayment
de57ab77-5578-47dc-ac21-dddd99051ba3,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2025-09-01,,pending,,8,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_8,2025-09-18T16:23:49.894799,2025-09-18T16:23:49.894799,normalPayment
6947e903-0c9f-4d7a-a537-53ee653374f5,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2025-10-01,,pending,,9,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_9,2025-09-18T16:23:49.894809,2025-09-18T16:23:49.894810,normalPayment
76441a7b-6a70-468d-b8a9-6387c177d805,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2025-11-01,,pending,,10,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_10,2025-09-18T16:23:49.894820,2025-09-18T16:23:49.894821,normalPayment
32a551ac-ec0f-4c64-9db8-a275ce49f9b0,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2025-12-01,,pending,,11,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_11,2025-09-18T16:23:49.894831,2025-09-18T16:23:49.894832,normalPayment
ce940180-ab4c-4977-9bf6-ae0a7007c468,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2026-01-01,,pending,,12,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_12,2025-09-18T16:23:49.894841,2025-09-18T16:23:49.894841,normalPayment
18be73ff-0f46-4120-81a8-f1a9726052f3,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2026-02-01,,pending,,13,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_13,2025-09-18T16:23:49.894850,2025-09-18T16:23:49.894850,normalPayment
708951a8-c38f-4b7e-88f0-1775eebd1953,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2026-03-01,,pending,,14,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_14,2025-09-18T16:23:49.894859,2025-09-18T16:23:49.894860,normalPayment
23cf0ddb-1eda-4fe1-b3da-9f81f243d9c2,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2026-04-01,,pending,,15,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_15,2025-09-18T16:23:49.894869,2025-09-18T16:23:49.894870,normalPayment
f8c58523-a1ab-4ad9-8d37-07f3f21ef27b,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2026-05-01,,pending,,16,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_16,2025-09-18T16:23:49.894879,2025-09-18T16:23:49.894879,normalPayment
8aca84a7-3281-428d-8559-e6b0ef0fca06,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2026-06-01,,pending,,17,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_17,2025-09-18T16:23:49.894888,2025-09-18T16:23:49.894889,normalPayment
3aa291ec-b9f5-40cb-8ced-e234c3a7c699,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2026-07-01,,pending,,18,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_18,2025-09-18T16:23:49.894898,2025-09-18T16:23:49.894899,normalPayment
9cae34e5-9035-43b1-a1fe-f548cc1b66f3,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2026-08-01,,pending,,19,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_19,2025-09-18T16:23:49.894909,2025-09-18T16:23:49.894909,normalPayment
8f6c23b9-5c4a-4843-b718-02e17ee8279d,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2026-09-01,,pending,,20,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_20,2025-09-18T16:23:49.894920,2025-09-18T16:23:49.894921,normalPayment
2639e642-8921-4759-bdca-ced608a5c97c,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2026-10-01,,pending,,21,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_21,2025-09-18T16:23:49.894931,2025-09-18T16:23:49.894932,normalPayment
adfbf51d-046c-4f1a-a1e1-3b197804bf04,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2026-11-01,,pending,,22,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_22,2025-09-18T16:23:49.894941,2025-09-18T16:23:49.894942,normalPayment
2ce44f3e-fd14-45a4-bc17-321abd1cd609,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2026-12-01,,pending,,23,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_23,2025-09-18T16:23:49.894952,2025-09-18T16:23:49.894953,normalPayment
1374e7f8-4125-4500-9095-cb8e4befcfb6,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2027-01-01,,pending,,24,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_24,2025-09-18T16:23:49.894961,2025-09-18T16:23:49.894962,normalPayment
064bd0a5-84b5-4f1a-97ac-8a94f5e70fed,8b930b42-f0a3-46c3-a643-e71753bf5d2e,192.5,2027-02-01,,pending,,25,ANDRÉ FILIPE GUERRA DANTAS_Ativo_installment_25,2025-09-18T16:23:49.894970,2025-09-18T16:23:49.894971,normalPayment
1e11adee-5e29-4433-adbb-7d4c44e2f75a,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2025-04-01,2025-04-01,paid,,1,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_1,2025-09-18T16:23:49.895099,2025-09-18T16:23:49.895100,normalPayment
b86fd514-a658-4626-b8a3-45886ad7eb97,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2025-05-01,2025-05-01,paid,,2,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_2,2025-09-18T16:23:49.895109,2025-09-18T16:23:49.895110,normalPayment
6b9fb5f2-409a-45d0-832d-43ecd0af185a,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2025-06-01,2025-06-01,paid,,3,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_3,2025-09-18T16:23:49.895119,2025-09-18T16:23:49.895120,normalPayment
499e5260-b6ca-45f9-93ab-667f63b10514,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2025-07-01,2025-07-01,paid,,4,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_4,2025-09-18T16:23:49.895130,2025-09-18T16:23:49.895130,normalPayment
def26bd2-fc25-403a-945b-5d421ec3807e,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2025-08-01,2025-08-01,paid,,5,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_5,2025-09-18T16:23:49.895140,2025-09-18T16:23:49.895141,normalPayment
d025eaa0-1127-4502-9695-730b521bef00,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2025-09-01,2025-09-01,paid,,6,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_6,2025-09-18T16:23:49.895150,2025-09-18T16:23:49.895151,normalPayment
a95b3e47-cdac-4ea5-b5ed-9aedb3095e97,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2025-10-01,,pending,,7,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_7,2025-09-18T16:23:49.895161,2025-09-18T16:23:49.895162,normalPayment
2f285b5d-d091-4e90-b021-b1d0a084a7a0,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2025-11-01,,pending,,8,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_8,2025-09-18T16:23:49.895174,2025-09-18T16:23:49.895174,normalPayment
07887beb-bf13-43b3-9938-b7407b917550,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2025-12-01,,pending,,9,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_9,2025-09-18T16:23:49.895185,2025-09-18T16:23:49.895185,normalPayment
8a269dc2-c072-444c-b1df-c323277e32ed,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2026-01-01,,pending,,10,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_10,2025-09-18T16:23:49.895195,2025-09-18T16:23:49.895195,normalPayment
51959660-cae3-418d-93ba-2ebb866929d1,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2026-02-01,,pending,,11,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_11,2025-09-18T16:23:49.895204,2025-09-18T16:23:49.895205,normalPayment
72cd771e-3cc2-4c68-af21-5fd8cb6ad27a,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2026-03-01,,pending,,12,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_12,2025-09-18T16:23:49.895214,2025-09-18T16:23:49.895214,normalPayment
f376af91-3d19-4300-8441-8156043f68ca,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2026-04-01,,pending,,13,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_13,2025-09-18T16:23:49.895223,2025-09-18T16:23:49.895224,normalPayment
c557d150-f6c3-43c1-9f7b-453867eada9a,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2026-05-01,,pending,,14,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_14,2025-09-18T16:23:49.895233,2025-09-18T16:23:49.895234,normalPayment
6deb1d3c-d943-415a-8d50-1fb75e99a052,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2026-06-01,,pending,,15,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_15,2025-09-18T16:23:49.895243,2025-09-18T16:23:49.895243,normalPayment
983e4dba-0d38-472a-a22e-f1846c1ed532,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2026-07-01,,pending,,16,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_16,2025-09-18T16:23:49.895253,2025-09-18T16:23:49.895253,normalPayment
70f07cae-24df-47ea-8e70-4d4bf056d825,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2026-08-01,,pending,,17,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_17,2025-09-18T16:23:49.895263,2025-09-18T16:23:49.895263,normalPayment
0d3a35c2-0a3f-40bd-b6b0-ac97f5be8e8d,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2026-09-01,,pending,,18,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_18,2025-09-18T16:23:49.895273,2025-09-18T16:23:49.895274,normalPayment
57ac71c4-230f-4b6e-aa61-212c5eb613ed,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2026-10-01,,pending,,19,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_19,2025-09-18T16:23:49.895283,2025-09-18T16:23:49.895284,normalPayment
e78b0bf3-61c9-4257-8f89-2a19a79c1419,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2026-11-01,,pending,,20,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_20,2025-09-18T16:23:49.895294,2025-09-18T16:23:49.895295,normalPayment
21417ab7-6def-4ff9-9d0a-6373bed6dcf4,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2026-12-01,,pending,,21,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_21,2025-09-18T16:23:49.895305,2025-09-18T16:23:49.895305,normalPayment
2ffc5c6c-9efd-4769-be4b-838338be68d0,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2027-01-01,,pending,,22,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_22,2025-09-18T16:23:49.895314,2025-09-18T16:23:49.895314,normalPayment
78546bfc-dd37-4355-8e78-b8fa0d1d5f83,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2027-02-01,,pending,,23,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_23,2025-09-18T16:23:49.895323,2025-09-18T16:23:49.895323,normalPayment
885c93f3-1ae5-411e-84c2-0d660fdcc22d,66f19cb5-91c2-4d94-a590-d2b5d3b90afc,505.75,2027-03-01,,pending,,24,ANDRÉ GUSTAVO SOUSA AMORIM_Ativo_installment_24,2025-09-18T16:23:49.895332,2025-09-18T16:23:49.895332,normalPayment
555edc73-47c8-4413-bd1a-e2f189a5f92f,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2025-02-01,2025-02-01,paid,,1,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_1,2025-09-18T16:23:49.895453,2025-09-18T16:23:49.895454,normalPayment
1972281e-7b65-4155-abac-3399c9cacbf5,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2025-03-01,2025-03-01,paid,,2,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_2,2025-09-18T16:23:49.895463,2025-09-18T16:23:49.895464,normalPayment
5fc3c70f-90cd-4a68-82ce-695b8e6d5528,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2025-04-01,2025-04-01,paid,,3,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_3,2025-09-18T16:23:49.895473,2025-09-18T16:23:49.895474,normalPayment
aff6a71e-3c74-4e26-8f93-5be5b6f72594,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2025-05-01,2025-05-01,paid,,4,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_4,2025-09-18T16:23:49.895483,2025-09-18T16:23:49.895484,normalPayment
a0f77567-1531-4716-8590-631d78f7e651,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2025-06-01,2025-06-01,paid,,5,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_5,2025-09-18T16:23:49.895493,2025-09-18T16:23:49.895494,normalPayment
e59e5a6d-2d68-49fe-9a85-3487983b59a8,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2025-07-01,2025-07-01,paid,,6,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_6,2025-09-18T16:23:49.895503,2025-09-18T16:23:49.895504,normalPayment
6c6d6fc3-64c6-4ce8-a950-edc683c43e42,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2025-08-01,2025-08-01,paid,,7,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_7,2025-09-18T16:23:49.895513,2025-09-18T16:23:49.895514,normalPayment
d43c4b33-cd5b-4517-ab37-1fc5927ad188,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2025-09-01,,pending,,8,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_8,2025-09-18T16:23:49.895524,2025-09-18T16:23:49.895525,normalPayment
53b54d94-93a9-440d-bef1-9e47e3bcc08f,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2025-10-01,,pending,,9,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_9,2025-09-18T16:23:49.895535,2025-09-18T16:23:49.895535,normalPayment
f6a062a3-c69e-4b9d-ae03-ad8bbf5f77a1,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2025-11-01,,pending,,10,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_10,2025-09-18T16:23:49.895545,2025-09-18T16:23:49.895546,normalPayment
b7e600fb-1cb4-466d-96d0-18a3f8ede52a,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2025-12-01,,pending,,11,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_11,2025-09-18T16:23:49.895556,2025-09-18T16:23:49.895556,normalPayment
b30d3192-25b5-4d60-8292-c8cc9c1aaa71,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2026-01-01,,pending,,12,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_12,2025-09-18T16:23:49.895565,2025-09-18T16:23:49.895565,normalPayment
f97bdc5e-ef71-4bc3-a95a-116f9753e3fb,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2026-02-01,,pending,,13,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_13,2025-09-18T16:23:49.895575,2025-09-18T16:23:49.895576,normalPayment
ec3efb58-46de-429d-bac7-00b5fab97fad,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2026-03-01,,pending,,14,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_14,2025-09-18T16:23:49.895585,2025-09-18T16:23:49.895585,normalPayment
dd28a8b7-31b1-42bb-9a27-ca94e5bada11,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2026-04-01,,pending,,15,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_15,2025-09-18T16:23:49.895594,2025-09-18T16:23:49.895595,normalPayment
976f5fc6-583a-44b1-b3e4-299e1cf2286b,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2026-05-01,,pending,,16,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_16,2025-09-18T16:23:49.895605,2025-09-18T16:23:49.895606,normalPayment
5e63e8da-015f-4da7-b642-bd308f2a4924,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2026-06-01,,pending,,17,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_17,2025-09-18T16:23:49.895615,2025-09-18T16:23:49.895616,normalPayment
6cfcb75a-ea50-4f44-9095-6c49f0e9132d,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2026-07-01,,pending,,18,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_18,2025-09-18T16:23:49.895625,2025-09-18T16:23:49.895625,normalPayment
c7d40e1c-c840-48d8-ac80-9ef20c17f781,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2026-08-01,,pending,,19,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_19,2025-09-18T16:23:49.895635,2025-09-18T16:23:49.895636,normalPayment
a522a1e2-2e0a-46e8-a52f-becd8c383933,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2026-09-01,,pending,,20,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_20,2025-09-18T16:23:49.895645,2025-09-18T16:23:49.895646,normalPayment
10afa513-178d-458b-9fcb-fe3d965cc3e8,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2026-10-01,,pending,,21,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_21,2025-09-18T16:23:49.895656,2025-09-18T16:23:49.895656,normalPayment
11532564-d265-429c-a696-eef29c6529b4,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2026-11-01,,pending,,22,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_22,2025-09-18T16:23:49.895666,2025-09-18T16:23:49.895667,normalPayment
f1515737-61ae-4279-93b5-563778108942,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2026-12-01,,pending,,23,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_23,2025-09-18T16:23:49.895676,2025-09-18T16:23:49.895677,normalPayment
46a37215-7834-428c-9617-d790bafbad29,64b47619-ad57-4fba-878e-1a2c273fb4e4,270.67,2027-01-01,,pending,,24,ANDRE MIGUEL CANCELA DE JESUS_Ativo_installment_24,2025-09-18T16:23:49.895685,2025-09-18T16:23:49.895686,normalPayment
777ab8b0-aec8-4879-80cd-c5913f89c455,cff55a0e-3f34-49ff-b7ff-ffd448503f61,2700.0,2024-06-10,2024-06-10,paid,,,ANDRE THIEGO DE OLIVEIRA SITTA   _Ativo_comp1,2025-09-18T16:23:49.895854,2025-09-18T16:23:49.895855,downPayment
e9d089cc-3efe-400b-8a1e-ee5b886a89f6,cff55a0e-3f34-49ff-b7ff-ffd448503f61,291.18,2024-06-01,2024-06-01,paid,,1,ANDRE THIEGO DE OLIVEIRA SITTA   _Ativo_installment_1,2025-09-18T16:23:49.895889,2025-09-18T16:23:49.895890,normalPayment
0670eb6b-06d2-4145-9b6a-0139a6bd5201,cff55a0e-3f34-49ff-b7ff-ffd448503f61,291.18,2024-07-01,2024-07-01,paid,,2,ANDRE THIEGO DE OLIVEIRA SITTA   _Ativo_installment_2,2025-09-18T16:23:49.895900,2025-09-18T16:23:49.895901,normalPayment
913ea259-4614-4c09-9bc0-ee75266fa56a,cff55a0e-3f34-49ff-b7ff-ffd448503f61,291.18,2024-08-01,2024-08-01,paid,,3,ANDRE THIEGO DE OLIVEIRA SITTA   _Ativo_installment_3,2025-09-18T16:23:49.895911,2025-09-18T16:23:49.895912,normalPayment
c15e0011-6fe9-424a-878f-a575bf8e5a7c,cff55a0e-3f34-49ff-b7ff-ffd448503f61,291.18,2024-09-01,2024-09-01,paid,,4,ANDRE THIEGO DE OLIVEIRA SITTA   _Ativo_installment_4,2025-09-18T16:23:49.895922,2025-09-18T16:23:49.895922,normalPayment
3a602254-f931-48fb-8f98-89a6152f73c0,cff55a0e-3f34-49ff-b7ff-ffd448503f61,291.18,2024-10-01,2024-10-01,paid,,5,ANDRE THIEGO DE OLIVEIRA SITTA   _Ativo_installment_5,2025-09-18T16:23:49.895932,2025-09-18T16:23:49.895933,normalPayment
03f44ffe-5582-4d6a-83b7-c66a8b365615,cff55a0e-3f34-49ff-b7ff-ffd448503f61,291.18,2024-11-01,2024-11-01,paid,,6,ANDRE THIEGO DE OLIVEIRA SITTA   _Ativo_installment_6,2025-09-18T16:23:49.895943,2025-09-18T16:23:49.895944,normalPayment
50dcfc68-1913-43f9-983c-63c346db6ffe,cff55a0e-3f34-49ff-b7ff-ffd448503f61,291.18,2024-12-01,2024-12-01,paid,,7,ANDRE THIEGO DE OLIVEIRA SITTA   _Ativo_installment_7,2025-09-18T16:23:49.895954,2025-09-18T16:23:49.895954,normalPayment
